Dataset,Fold,Model,Versao,MSE,MAE
acceleration,5,NNET,Original,152.0451313191136,5.07190423366816
acceleration,5,NNET,RO,259.9704906345469,9.912469135232977
acceleration,5,NNET,Hardness-RO,110.52118270419196,7.312667257472472
acceleration,5,XGB,Original,0.6595672016468457,0.505378960047154
acceleration,5,XGB,RO,0.7366229977664456,0.5286912477085356
acceleration,5,XGB,Hardness-RO,0.7030112519993098,0.5100940591338053
acceleration,5,RF,Original,0.6847396124269761,0.5577968414533443
acceleration,5,RF,RO,0.7285735390350242,0.5698405685647612
acceleration,5,RF,Hardness-RO,0.7136146810247634,0.5630024405908799
acceleration,5,BAGGING,Original,0.8251225083493897,0.6173709055876686
acceleration,5,BAGGING,RO,0.7972960547794902,0.5955611753371868
acceleration,5,BAGGING,Hardness-RO,0.8513669155427104,0.5926252408477842
airfoild,1,SVR,Original,1279686769.0432072,15171.823051157571
airfoild,1,SVR,RO,1210085755.9029262,16027.184961725216
airfoild,1,SVR,Hardness-RO,1306516949.868746,15266.724784993301
airfoild,1,NNET,Original,2288760173.981468,38085.35135332025
airfoild,1,NNET,RO,3054843535.215461,49416.2576461157
airfoild,1,NNET,Hardness-RO,2263350425.2380543,37798.22767707727
